"TR:HT115:CellLine","TR:PLX","TR:EGF","TR:HGF","TR:IGF1","TR:TGFb","TR:TNFa","TR:IKKi","TR:MEKi","TR:PI3Ki","TR:BRAFi","TR:TAK1i","TR:TBK1i","TR:mTORi","DA:ALL","DV:AKT","DV:EGFR","DV:ERK","DV:GSK3","DV:IkBa","DV:JNK","DV:MEK","DV:PI3K","DV:RPS6","DV:RSKp90","DV:SMAD2","DV:cJun","DV:mTOR","DV:p38","DV:TAK1","DV:TGFRb","DV:IRS1","DV:M3K1","DV:MP2K4","DV:S6K","DV:TBK1","DV:IKK","DV:RASK","DV:BRAF","DV:PAK1"
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
1,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0.432651169209012,0.531637046359655,0.509342658919014,0.339817705175552,0.509174026459958,0.407818977855792,0.433314410312695,NA,0.226378131722612,0.341060298068538,0.533724060962237,0.612478489011198,0.341466006182241,0.487252914638911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0.477547110482563,0.794633105956004,0.706683652916501,0.520201227492199,0.643811823712471,0.632150972169126,0.579654820358079,NA,0.84465136030265,0.684822385479255,0.693787730050441,0.805113626795925,0.515395788188025,0.776143779958394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,1,0,0,0,0,30,0.365302338418255,0.571347689788976,0.552563180426785,0.215472745845323,0.575239097625977,0.485864588038407,0.496542402200691,NA,0.473502440433681,0.41273202765086,0.508729870073903,0.567058241437856,0.45852087685638,0.512439896582337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,1,0,0,0,0,30,0.347164046145643,0.509045262366039,0.58358325764583,0.0940859628504175,0.778018502902249,0.390482405610003,0.500682209321969,NA,0.387275043691979,0.496402292784827,0.525582772784556,0.872171868233781,0.33639898004325,0.536454958096187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,1,0,0,0,0,30,0.376379952759278,0.547299670728239,0.535926431207418,0.376229120054743,0.590031138789492,0.485864588038407,0.567855402651821,NA,0.369893512289682,0.465841023733286,0.625661657459843,0.645715850198774,0.542571839081103,0.512439896582337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,1,0,0,0,0,30,0.386764750018048,0.520603944337396,0.518436150330286,0.171247097373648,0.526853371265683,0.456217873392621,0.51246714367229,NA,0.447622004206239,0.392550858792407,0.452885383040383,0.420857604938667,0.181153665613828,0.487252914638911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.373679037077143,0.603467593262266,0.598095478377492,0.371299647054175,0.559817421742933,0.485864588038407,0.703390300033863,0.532470117861379,0.40757704992954,0.5,0.525582772784556,0.729293405362683,NA,0.548056136821642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0.398894418794098,0.889973593016806,0.745695948798208,0.596081830057573,0.617918332981372,0.632150972169126,0.490113994584856,0.728824458699063,0.562598097915395,0.543023488104044,0.637943243016846,0.621026056926852,NA,0.729883230086271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0.35648065544921,0.605465023852204,0.535926431207418,0.424593536742835,0.526853371265683,0.485864588038407,0.739115415998764,0.225711314088048,0.403633523525513,0.45765447380539,0.491054555937284,0.719250705525327,NA,0.559402323826336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,0,1,30,0.353432814807544,0.552303692272475,0.5,0.698584276140091,0.711953431735451,0.513713395724443,0.621271917224032,0.5,0.35135237983185,0.517331584457292,0.508729870073903,0.776333057000538,NA,0.512439896582337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0.379037651930547,0.562012444777949,0.568425841415602,0.314652087188115,0.543710117102989,0.456217873392621,0.740392540042339,0.622612596498841,0.411465420307206,0.422306374951821,0.571893233859063,0.459158787646207,NA,0.536454958096187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0.386764750018048,0.624584075164375,0.662624297727995,0.14763141844529,0.590031138789492,0.539969950024918,0.82127436301332,0.906314497985895,0.575735059083504,0.653410464588437,0.649822080252885,0.629410804083591,NA,0.581372904539292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,0.594492085409112,0.480830583128436,0.560586744009616,0.231399871818383,0.518121510436851,0.471280358608972,NA,0.248768216374545,0.403633523525513,0.376408396921912,0.517254312255965,0.465230413787749,0.418819861903748,0.487252914638911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,1,0,0,0,0,0,30,0.942129650841415,1,0.855120898527667,0.883283648678093,0.701449661801984,1,NA,0.86551543037934,0.727005674650849,0.918753923116326,0.830175041923723,0.67661877612999,0.819829587573444,0.990350546576938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,0.728024673407468,0.597374726472539,0.804779131292811,0.811266402380325,0.656096209955537,0.970977846485639,NA,1,0.924630989620534,0.753725622248633,0.742162425071706,0.698450651110404,0.715880789766047,0.804830644646425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,1,0,0,0,0,0,30,0.587501130154741,0.477483130792218,0.58358325764583,0.753468694837882,0.888674975811338,0.690873103084929,NA,0.314181010967661,0.695498719196503,0.517331584457292,0.571893233859063,0.816118847916319,0.574493318147289,0.536454958096187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,1,0,0,0,0,0,30,0.542941769856589,0.51489341153238,0.58358325764583,0.706420114231057,0.559817421742933,0.539969950024918,NA,0.225711314088048,0.419082717348132,0.381892378885239,0.68328635484484,0.482958416982178,0.551295963716255,0.660950222129423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,1,0,0,0,0,0,30,0.799094359246881,0.580337104393567,0.662624297727995,0.607713572434736,0.559817421742933,0.672120922194044,NA,0.39378813780033,0.750782031903276,0.536816288851585,0.637943243016846,0.698450651110404,0.574493318147289,0.713493576458595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.452427244958645,0.484132490480554,0.605126360853806,0.343750452483619,0.637509844176028,0.456217873392621,0.599938770064941,0.39378813780033,0.331485790989515,0.655479456971204,0.481882621040351,0.307364862215273,0.236630444197952,0.474183084204794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,1,0.939902445811302,0.861742188499338,0.185625542871256,0.679482045766185,0.564806519757709,1,0.622612596498841,0.695498719196503,1,0.68328635484484,0.603761651370192,0.576547107313363,0.729883230086271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0.786201556624355,0.5572066155247,0.726747423135338,0.716262979936343,0.778018502902249,0.539969950024918,0.858163914022131,0.532470117861379,0.467254673009671,0.827597489139378,0.612949052128839,0.494392460265556,0.580628260720921,0.602446472468132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,0,1,0,30,0.516351157409987,0.520603944337396,0.625388898620711,0.463323371403096,0.617918332981372,0.390482405610003,0.677435152119631,0.430790504007982,0.447622004206239,0.778783879237852,0.452885383040383,0.315912430130927,0.301164237027458,0.512439896582337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,0,1,0,30,0.543921729363178,0.503052699957313,0.685365104026382,0.523287645419851,0.818775427702649,0.485864588038407,0.88854117633758,0.39378813780033,0.440757113443352,0.789244934322278,0.625661657459843,0.494392460265556,0.693981128152571,0.602446472468132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0.785518474149146,0.547299670728239,0.827269856379903,0.442884866023651,0.690632300598593,0.564806519757709,0.945601799296163,0.5,0.534301089024751,0.969160351233596,0.612949052128839,0.4339984588766,0.650423443061243,0.602446472468132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0.428788142666635,0.528925437739721,0.618767608649041,0.510199162573278,0.535379757356808,0.564806519757709,0.575544772879606,0.483253961839188,0.609902455415126,0.569381939610692,0.58610180309516,0.465230413787749,0.493943211688382,0.592017214172217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0.627987716951262,0.915666322014539,1,0.730478805328504,0.604242948140209,0.939997706687679,0.811134359071239,0.777045733499727,0.778931982367222,0.905461295691932,0.900929949387633,0.407312354172936,0.665956813961288,0.713493576458595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0.699983078825283,0.536971029133023,0.58358325764583,0.598216227938901,0.526853371265683,0.588368845561748,0.490841793241618,0.39378813780033,0.838070841251349,0.536816288851585,0.59977407012002,0.459158787646207,0.474026102598668,0.642176126721773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,1,0,0,0,0,0,0,30,0.495484309928055,0.593226139182491,0.638257811500899,0.758572020053432,0.66797775603513,0.588368845561748,0.629969914065691,0.532470117861379,0.84465136030265,0.608488018433906,0.625661657459843,0.764272414442132,0.68427770048812,0.729883230086271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0.432651169209012,0.52618318882613,0.58358325764583,0.520201227492199,0.526853371265683,0.313743665844522,0.605344344067178,0.126155619875153,0.544056965457562,0.347267497320997,0.637943243016846,0.378903406110084,0.574493318147289,0.512439896582337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,0.645841412756024,0.628233564187654,0.868237350960486,0.847047034379231,0.679482045766185,0.759052005574658,0.71575394991135,0.466147766356058,0.992460176541706,0.722997932333279,0.830175041923723,0.621026056926852,0.733881101744132,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0.434549505923488,0.582533376818832,0.590916566500331,0.532740228213559,0.509174026459958,0.471280358608972,0.705447762269749,0.334842105922469,0.577865444604145,0.563733427379426,0.541686405160969,0.420857604938667,0.418819861903748,0.548056136821642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,0,0,0,0,0,0,0,0,0,0,0,30,0.66854948032937,0.794633105956004,0.904806545259987,0.5825386515354,0.722161281121581,0.832120702048443,0.806991291216259,0.5,0.824423244814691,0.79433365212368,0.900929949387633,0.612478489011198,0.568278177976318,0.990350546576938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,1,0,0,0,0,0,0,0,0,0,30,0.71633423623504,0.620878866603214,0.73635328987839,0.722163915625685,0.575239097625977,0.652570540160716,0.771592096106188,0.466147766356058,0.83303117545805,0.622730508333216,0.732990490174798,0.594868704138021,0.701918732422246,0.776143779958394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,0,1,0,0,0,0,0,0,0,30,0.401217570713445,0.542190293659668,0.650658658804276,0.701645658338619,0.78654488899262,0.61078132184952,0.700572527202021,0.354980078574216,0.757535739321628,0.543023488104044,0.637943243016846,0.78807204377795,0.564089151295098,0.696566462368263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,0,0,1,0,0,0,0,0,0,0,0,30,0.389262581367312,0.52618318882613,0.58358325764583,0.702517023448158,0.509174026459958,0.456217873392621,0.734044570029886,0.271175541300937,0.571424678942397,0.503552451835358,0.571893233859063,0.446758364356144,0.489041606907875,0.536454958096187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0.58059517528817,0.593226139182491,0.726747423135338,0.661305270389679,0.604242948140209,0.588368845561748,0.83124981714319,0.354980078574216,0.739147951572301,0.583027888454022,0.672471459864193,0.67661877612999,0.498794799221131,0.713493576458595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0.421803819006692,0.448898784389994,0.47033036303811,0,0.509174026459958,0.407818977855792,0.458173637660822,0.314181010967661,0.419082717348132,0.321575593674304,0.517254312255965,0.189278833471126,0.121016594129321,0.512439896582337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,0.667159491845085,0.609411231883696,0.650658658804276,0.485639688539325,0.575239097625977,0.564806519757709,0.541104123617662,0.5,0.701004125830955,0.603576308595972,0.59977407012002,0.298648024574267,0,0.622693409751702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0.986002754615586,0.509045262366039,0.535926431207418,0.534248800405826,0.543710117102989,0.456217873392621,0.874957894234193,0.430790504007982,0.608004741902951,0.684822385479255,0.541686405160969,0.315912430130927,0.501202153491726,0.536454958096187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,0,1,0,0,0,0,1,0,0,30,0.737124166533422,0.45636664889011,0.480509797148142,0.344185585550433,0.590031138789492,0.390482405610003,0.834180607481404,0.225711314088048,0.248052527818024,0.503552451835358,0.452885383040383,0.200423375975486,0.381714343486068,0.432862578992313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,0.829027656104394,0.470646440761454,0.480509797148142,0.219915612203813,0.490587660680499,0.313743665844522,0.899278096226365,0.177490039287383,0.218760834680915,0.392550858792407,0.472472427616343,0.242377574804068,0.359596334473954,0.40335564943367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,0.982066652203272,0.463611558439704,0.552563180426785,0.281370328217144,0.509174026459958,0.539969950024918,0.944679391588554,0.354980078574216,0.467254673009671,0.543023488104044,0.525582772784556,0.298648024574267,0.588686952843305,0.512439896582337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
