TR:SW620:CellLine,TR:EGF,TR:HGF,TR:IGF1,TR:TGFb,TR:TNFa,TR:EGFRi,TR:IKKi,TR:MEKi,TR:PI3Ki,TR:PLXi,TR:TAK1i,TR:TBK1i,TR:mTORi,DA:ALL,DV:AKT,DV:EGFR,DV:ERK,DV:GSK3,DV:IkBa,DV:JNK,DV:MEK,DV:PI3K,DV:RPS6,DV:RSKp90,DV:SMAD2,DV:cJun,DV:mTOR,DV:p38
1,0,0,0,0,1,0,0,0,1,0,0,0,0,30,-0.330645311988,-0.0588936890536,-0.190331212104,1.71521104153,0.70386790599,-0.635588573791,0.508841867403,nan,-1.00694606561,-0.368151111648,0.0391705972807,1.35669351305,0.596160707326,-0.282035367764
1,0,0,0,1,0,0,0,0,1,0,0,0,0,30,-0.205114429905,-0.0291463456595,-0.190331212104,1.47275299714,-0.512450000937,-0.313660478904,0.574330948991,nan,-1.61436341716,-0.0130561528254,1.86844029577,0.584962500721,0.509317447378,-0.315202231699
1,0,1,0,0,0,0,0,0,1,0,0,0,0,30,-0.0531113364596,0.0285691521968,0.331621491091,2.26929103597,0.128007612376,0.0806184602083,1.38046583289,nan,0.683604778781,0.648527629499,0.381562794728,1.31487333735,0.919080004616,0.258533013599
1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,-0.0441225532323,0.18903382439,0.2385120867,2.69817311117,-0.190521906049,-0.253118936969,2.9249955718,0.0,-0.474932444841,0.614975069788,-0.0402638702137,1.42708284094,nan,0.0267173383758
1,1,0,0,0,0,0,0,0,0,0,0,0,1,30,-0.308950240889,0.238786859587,0.252187023597,2.19264507794,-0.207595419408,-0.313660478904,2.84940854565,-0.0809199953836,0.0977791640406,0.665015752287,-0.0402638702137,1.12626377265,nan,0.0658879356565
1,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0.254317188733,0.238786859587,0.501546492534,3.27268003223,0.128007612376,0.0164881227886,3.31619678946,0.0259952085329,-0.527899326412,0.820293977765,0.114458724585,1.53119124428,nan,0.345995854849
1,0,0,0,0,1,0,0,0,0,0,0,0,1,30,0.116813664983,0.286881147788,0.524266569034,3.56630433599,0.843030653662,0.0164881227886,3.26223975143,0.0766212816029,-0.564322734662,1.0,0.138706270832,2.43035055477,nan,0.235812937099
1,0,0,0,1,0,0,0,0,0,0,0,0,1,30,-0.444302093784,0.111031312389,0.279154071197,1.85198977499,-0.314510623325,-0.273018494406,2.72995756738,-0.196397212804,-0.442553771374,0.453511647093,1.06470568939,0.792195114887,nan,-0.0410272682601
1,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0.209923069374,0.111031312389,0.983698187671,3.2928485113,0.422454970841,0.439699553513,3.91786492327,0.125530882084,-0.0608583479622,1.19426882042,0.401740676665,1.64244799538,nan,0.525319554294
1,0,0,0,0,0,0,0,1,0,0,0,0,0,30,-0.136634692022,-0.168122758808,-0.0663424948287,0.546282032557,-0.491388385409,-0.376854305391,nan,-0.289506617195,-1.28566209368,-0.527629325655,-0.0677446066358,0.462626957797,0.493434405772,-0.298523490552
1,1,0,0,0,0,0,0,1,0,0,0,0,0,30,-0.0896372124847,-0.0291463456595,-0.0163018123291,1.3777564832,-0.207595419408,-0.313660478904,nan,-0.196397212804,-1.22933848695,-0.239827014672,-0.0132968226135,0.631132682154,0.899125398241,-0.0976107966264
1,0,0,1,0,0,0,0,1,0,0,0,0,0,30,1.43874175987,0.333423733725,0.524266569034,2.77569798865,0.154974659976,0.338416217676,nan,0.0259952085329,-0.268866851136,-0.0130561528254,0.479743188667,1.02615228786,1.63287248568,0.280900826627
1,0,0,0,0,1,0,0,1,0,0,0,0,0,30,0.39314489343,-0.152003093445,0.0161196653633,1.29218075149,0.792404580592,-0.05062607307,nan,-0.0264722113612,-1.14723740673,-0.150559676575,0.209095598723,1.34980712746,0.946560741039,-0.186878134724
1,0,0,0,1,0,0,0,1,0,0,0,0,0,30,-0.225292311842,-0.0291463456595,-0.153805336079,1.4489848312,-0.470629825242,-0.39854937649,nan,-0.389042290746,-0.853829351857,-0.472487771463,1.71563145249,0.729910836632,0.899125398241,-0.186878134724
1,0,1,0,0,0,0,0,1,0,0,0,0,0,30,1.63058511785,0.111031312389,0.331621491091,1.58387161595,-0.108059745857,-0.0853914912306,nan,0.0259952085329,-0.197205866009,0.39540869253,-0.0132968226135,0.80231933216,1.03699420748,0.165423609207
1,0,0,0,0,0,0,0,0,0,0,0,1,0,30,-0.127111917903,-0.0291463456595,0.611729410284,1.53390796415,-0.0453239905095,-0.770518153877,3.25626585038,-0.289506617195,-1.98483536401,0.415037499279,-0.292450893811,0.636801432241,0.8078901456,-0.383914981783
1,1,0,0,0,0,0,0,0,0,0,0,1,0,30,-0.245756414402,-0.120294233718,0.733719934663,1.95345741406,0.232977171978,-0.584962500721,2.78078182646,-0.257797757468,-0.724546334912,0.314108590428,-0.24462236872,0.771731012327,0.773229138153,-0.456064767539
1,0,0,1,0,0,0,0,0,0,0,0,1,0,30,0.283172051405,-0.217591435073,0.590355759491,1.23773296747,0.0725124997844,-0.157541276986,3.38168587105,-0.196397212804,-2.30950883563,0.434402824146,-0.341919570075,0.525091044744,0.394278939112,-0.315202231699
1,0,0,0,0,1,0,0,0,0,0,0,1,0,30,-0.674599713206,-0.152003093445,0.0788554207112,0.134228391717,-0.0453239905095,-0.39854937649,2.62980592782,-0.321928094887,-1.49237289278,0.136321471213,-0.482782105915,-0.0177020017335,-0.588714635582,-0.456064767539
1,0,0,0,1,0,0,0,0,0,0,0,1,0,30,-0.245756414402,-0.217591435073,1.06342538014,1.97691638689,0.306977753421,-0.121015400961,3.29304113345,-0.13750352375,-2.37989816352,0.136321471213,1.20909559872,0.729910836632,0.576192291093,-0.186878134724
1,0,1,0,0,0,0,0,0,0,0,0,1,0,30,0.982512573271,-0.0291463456595,0.916583991812,1.33430622717,0.25806815294,0.229481846123,4.17309924924,0.125530882084,-1.43879185258,0.790546634371,-0.124328135002,0.781999347781,0.405638801277,-0.15650448568
1,0,0,0,0,0,0,1,0,0,0,0,0,0,30,0.0512253233552,0.356143810225,0.443129806308,1.60982784905,0.245577208757,0.126912112482,0.685204166476,0.101283335837,0.655725746206,0.490986352512,0.340340132001,0.613991549333,0.870716983055,0.258533013599
1,1,0,0,0,0,0,1,0,0,0,0,0,0,30,-0.0531113364596,0.422233000683,0.546634382062,1.40518971332,0.0147970019281,-0.0166787411466,0.63697588598,0.0766212816029,0.598297466157,0.334867150595,0.209095598723,0.573185332945,0.742202242532,0.345995854849
1,0,0,1,0,0,0,1,0,0,0,0,0,0,30,1.41286312804,0.604071323669,1.3571565832,2.54067060953,0.77512658916,1.09621531526,1.39503863397,1.10128333584,0.270866395592,1.79804117092,1.13870627083,1.18160680649,1.42530583473,0.580461108486
1,0,0,0,0,1,0,1,0,0,0,0,0,0,30,0.743901641377,0.604071323669,1.0,3.19049661136,0.757639162431,0.785875194647,1.50212644004,0.678071905113,0.609240843844,0.947051120051,1.01317538875,2.23490503265,1.67338020979,0.873242857714
1,0,0,0,1,0,0,1,0,0,0,0,0,0,30,0.482941563781,0.584962500721,1.09412217736,3.31076217724,0.529370174758,0.785875194647,1.58071927695,0.504042505338,0.291395208957,1.14809863899,2.45581734942,1.29349968656,1.62803122261,0.506460527042
1,0,1,0,0,0,0,1,0,0,0,0,0,0,30,2.31146109584,1.07038932789,2.29245089381,3.59257568483,1.67621156309,2.15696934634,2.09082359219,1.69437371744,1.48700981462,2.16558606572,2.1326824832,1.72991083663,1.82702713271,1.88788963368
1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,1.18720299287,1.11769504267,1.77693200148,3.23842640418,1.34260166315,1.33184356375,4.81944761511,1.12553088208,1.30716252482,1.61497506979,1.51721789409,1.95306077704,1.61585650867,1.45328986802
1,1,0,0,0,0,0,0,0,0,1,0,0,0,30,0.691049759111,1.09761079663,1.34444553145,3.07412325438,0.92364911387,1.08061846021,4.64105706279,1.02599520853,1.37605760603,1.49098635251,1.4216402341,1.60244992745,1.22506655563,1.11651400873
1,0,0,1,0,0,0,0,0,0,1,0,0,0,30,1.60224049215,1.29865831556,2.08650899325,3.34529208795,1.52937017476,1.65508858711,4.93915200036,1.30610312773,1.10295011954,2.06356512878,1.6155199677,2.27180461546,1.5198098212,1.6847977683
1,0,0,0,0,1,0,0,0,0,1,0,0,0,30,1.33920608632,1.32192809489,2.13159688278,3.7389271105,1.59975950265,1.45187426746,5.03240382346,1.61095770925,1.18691699049,2.31410859043,1.83914598897,1.61972791888,1.38282891837,1.38781603054
1,0,0,0,1,0,0,0,0,0,1,0,0,0,30,1.54382380593,1.23878685959,2.61702370995,4.48653634558,1.90788179801,2.17176634827,5.17292308524,1.48542682717,1.07032333237,2.51392316379,2.88645170375,2.92785021424,2.10825289065,2.05943291352
1,0,1,0,0,0,0,0,0,0,1,0,0,0,30,2.20992306937,1.25096157353,2.69419157048,3.76177734956,1.7399371607,2.1643868179,5.19997495523,1.74220224253,1.11451744687,2.43920381041,2.06470568939,2.35669351305,1.93876237048,2.05943291352
1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,-0.245756414402,-0.0892673380971,-0.118181426348,-0.0635356568503,-0.450165722682,-0.273018494406,3.96196594532,-0.13750352375,-0.912618683065,-0.239827014672,-0.4644035766,-0.31315788526,0.474680445706,-0.233672346202
1,1,0,0,0,0,0,0,0,0,0,1,0,0,30,-0.245756414402,-0.0291463456595,-0.153805336079,-0.169925001442,-0.390459476558,-0.53605290024,4.01972542406,-0.0809199953836,-0.863883016521,-0.30256277002,-0.375866901998,-0.426814667055,0.509317447378,-0.217905030344
1,0,0,1,0,0,0,0,0,0,0,1,0,0,30,1.96481057154,0.0285691521968,0.168122758808,0.607682577221,-0.14048122355,-0.0853914912306,4.02011719461,0.0259952085329,-0.89963304147,-0.0130561528254,-0.375866901998,-0.187627003176,0.724168319702,-0.15650448568
1,0,0,0,0,1,0,0,0,0,0,1,0,0,30,-0.444302093784,-0.0291463456595,-0.227805917523,-0.939144794613,-0.429987840745,-0.488747185462,3.88769703038,-0.196397212804,-0.771088920849,-0.509013647488,-0.638901307832,-0.576192291093,-0.294093886691,-0.419538891514
1,0,0,0,1,0,0,0,0,0,0,1,0,0,30,0.179549420331,0.0285691521968,0.0788554207112,1.41258184755,-0.351985328744,-0.121015400961,4.05914788605,-0.13750352375,-1.16577335817,-0.179706022235,-0.375866901998,0.19703684706,1.13920581898,-0.249613890071
1,0,1,0,0,0,0,0,0,0,0,1,0,0,30,1.55569790622,-0.152003093445,0.0478285250906,0.691098585409,-0.0763508861301,-0.313660478904,4.36389353149,-0.0264722113612,-1.35841843611,0.249978253008,-0.30875270614,-0.0177020017335,0.878890914501,-0.315202231699
1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,-0.146220740851,0.0840642647885,0.138976413149,0.0980082038043,-0.124179411221,-0.23349013022,0.310442624789,0.172836596862,0.473099424089,0.136321471213,-0.0132968226135,0.0936591072142,0.231464326833,-0.112110366322
1,0,0,1,0,0,0,0,0,0,0,0,0,0,30,1.07617168049,0.432959407276,0.466781074373,1.60660874387,0.444481277171,0.364411426209,0.546316572822,0.408464845355,0.663621330138,0.597901556429,0.589367679841,0.625441570076,0.872764811704,0.467986379228
1,0,0,0,0,1,0,0,0,0,0,0,0,0,30,0.0679040645018,0.2750070475,0.406909618395,1.54067060953,0.92364911387,-0.033552559711,0.767776116634,0.306103127726,0.433626525773,0.472370674345,0.517217894085,1.29708402391,1.01861567817,0.212729323986
1,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0.0,0.163498732283,0.431157164642,1.6860240285,0.114332675479,0.338416217676,1.04689562522,0.263034405834,-0.153389633716,0.443988872975,1.79023638849,0.80231933216,1.02046410256,0.078711976014
1,0,1,0,0,0,0,0,0,0,0,0,0,0,30,1.71507298832,0.773996325111,1.27245941862,1.7583969747,1.23929094591,1.37723546657,1.29368939005,1.26303440583,1.29082889097,1.4101552779,1.27073466452,0.991176149613,0.96779141909,0.93095835557
